date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline,Y-W,province
2021-11-15,1.4285714285714286,5.142857142857143,9.857142857142858,-31.857142857142858,-12.285714285714286,3.2857142857142856,2021-46,Kainuu
2021-11-22,1.4285714285714286,2.0,2.0,-39.42857142857143,-12.142857142857142,3.7142857142857144,2021-47,Kainuu
2021-11-29,-3.2857142857142856,3.4285714285714284,4.0,-38.285714285714285,-23.428571428571427,6.0,2021-48,Kainuu
2021-12-06,3.857142857142857,9.571428571428571,-2.7142857142857144,-31.285714285714285,-9.428571428571429,4.571428571428571,2021-49,Kainuu
2021-12-13,12.571428571428571,15.571428571428571,4.857142857142857,-32.857142857142854,-9.714285714285714,4.0,2021-50,Kainuu
2021-12-20,-4.714285714285714,9.285714285714286,5.857142857142857,-18.142857142857142,-39.57142857142857,7.714285714285714,2021-51,Kainuu
2021-12-27,14.25,19.75,0.0,-26.0,-42.0,10.75,2021-52,Kainuu
2020-12-28,-31.0,-16.0,13.75,-28.75,-38.0,12.25,2020-53,Tavastia Proper
2021-01-04,-18.571428571428573,-3.7142857142857144,5.857142857142857,-35.42857142857143,-27.571428571428573,10.285714285714286,2021-1,Tavastia Proper
2021-01-11,-21.714285714285715,-8.285714285714286,-2.0,-33.57142857142857,-16.428571428571427,8.571428571428571,2021-2,Tavastia Proper
2021-01-18,-21.571428571428573,-6.571428571428571,1.7142857142857142,-32.57142857142857,-16.428571428571427,7.857142857142857,2021-3,Tavastia Proper
2021-01-25,-19.571428571428573,-3.4285714285714284,5.714285714285714,-32.0,-16.571428571428573,7.571428571428571,2021-4,Tavastia Proper
2021-02-01,-18.0,-1.1428571428571428,3.142857142857143,-31.142857142857142,-16.428571428571427,8.0,2021-5,Tavastia Proper
2021-02-08,-16.857142857142858,0.5714285714285714,10.428571428571429,-30.142857142857142,-15.0,7.857142857142857,2021-6,Tavastia Proper
2021-02-15,-16.0,1.8571428571428572,6.142857142857143,-29.142857142857142,-15.428571428571429,7.857142857142857,2021-7,Tavastia Proper
2021-02-22,-11.857142857142858,4.428571428571429,15.0,-29.714285714285715,-22.857142857142858,7.714285714285714,2021-8,Tavastia Proper
2021-03-01,-17.714285714285715,1.8571428571428572,0.0,-34.0,-30.0,9.285714285714286,2021-9,Tavastia Proper
2021-03-08,-33.142857142857146,0.0,5.571428571428571,-38.285714285714285,-24.857142857142858,10.857142857142858,2021-10,Tavastia Proper
2021-03-15,-29.714285714285715,1.0,6.428571428571429,-38.142857142857146,-24.714285714285715,10.0,2021-11,Tavastia Proper
2021-03-22,-27.0,2.857142857142857,11.428571428571429,-36.57142857142857,-23.857142857142858,9.571428571428571,2021-12,Tavastia Proper
2021-03-29,-25.571428571428573,8.714285714285714,13.857142857142858,-31.714285714285715,-40.0,10.857142857142858,2021-13,Tavastia Proper
2021-04-05,-21.571428571428573,7.571428571428571,15.857142857142858,-29.714285714285715,-18.571428571428573,8.0,2021-14,Tavastia Proper
2021-04-12,-10.714285714285714,15.857142857142858,0.0,-25.285714285714285,-13.142857142857142,5.0,2021-15,Tavastia Proper
2021-04-19,-7.428571428571429,11.0,9.714285714285714,-26.428571428571427,-12.714285714285714,6.285714285714286,2021-16,Tavastia Proper
2021-04-26,-6.857142857142857,14.857142857142858,0.0,-23.714285714285715,-14.571428571428571,4.571428571428571,2021-17,Tavastia Proper
2021-05-03,0.7142857142857143,17.285714285714285,13.714285714285714,-18.428571428571427,-10.285714285714286,4.571428571428571,2021-18,Tavastia Proper
2021-05-10,11.571428571428571,26.571428571428573,0.0,-13.285714285714286,-22.142857142857142,2.857142857142857,2021-19,Tavastia Proper
2021-05-17,0.7142857142857143,18.142857142857142,0.0,-18.857142857142858,-8.428571428571429,4.0,2021-20,Tavastia Proper
2021-05-24,5.714285714285714,21.428571428571427,0.0,-17.285714285714285,-9.0,3.4285714285714284,2021-21,Tavastia Proper
2021-05-31,16.0,29.428571428571427,0.0,-10.857142857142858,-8.285714285714286,1.7142857142857142,2021-22,Tavastia Proper
2021-06-07,13.428571428571429,26.0,0.0,-12.428571428571429,-21.857142857142858,2.142857142857143,2021-23,Tavastia Proper
2021-06-14,20.285714285714285,30.428571428571427,0.0,-6.714285714285714,-22.142857142857142,0.42857142857142855,2021-24,Tavastia Proper
2021-06-21,9.0,28.428571428571427,0.0,-9.0,-39.0,0.42857142857142855,2021-25,Tavastia Proper
2021-06-28,24.714285714285715,32.857142857142854,0.0,-5.428571428571429,-27.714285714285715,0.14285714285714285,2021-26,Tavastia Proper
2021-07-05,26.428571428571427,34.142857142857146,0.0,-5.285714285714286,-31.285714285714285,0.8571428571428571,2021-27,Tavastia Proper
2021-07-12,27.571428571428573,31.428571428571427,0.0,-6.0,-33.0,1.1428571428571428,2021-28,Tavastia Proper
2021-07-19,25.857142857142858,29.714285714285715,0.0,-5.714285714285714,-32.0,1.5714285714285714,2021-29,Tavastia Proper
2021-07-26,19.714285714285715,26.0,0.0,-9.0,-29.571428571428573,3.5714285714285716,2021-30,Tavastia Proper
2021-08-02,21.0,26.285714285714285,0.0,-8.714285714285714,-24.571428571428573,2.5714285714285716,2021-31,Tavastia Proper
2021-08-09,13.285714285714286,24.428571428571427,13.714285714285714,-8.428571428571429,-20.0,2.0,2021-32,Tavastia Proper
2021-08-16,9.714285714285714,19.571428571428573,0.0,-8.142857142857142,-17.0,2.5714285714285716,2021-33,Tavastia Proper
2021-08-23,7.428571428571429,17.285714285714285,0.0,-8.714285714285714,-11.857142857142858,2.4285714285714284,2021-34,Tavastia Proper
2021-08-30,10.571428571428571,19.285714285714285,0.0,-9.857142857142858,-8.571428571428571,2.142857142857143,2021-35,Tavastia Proper
2021-09-06,6.0,16.142857142857142,9.428571428571429,-8.0,-8.428571428571429,2.2857142857142856,2021-36,Tavastia Proper
2021-09-13,2.4285714285714284,13.285714285714286,15.142857142857142,-13.857142857142858,-10.571428571428571,1.7142857142857142,2021-37,Tavastia Proper
2021-09-20,2.0,11.714285714285714,0.0,-14.0,-10.428571428571429,2.5714285714285716,2021-38,Tavastia Proper
2021-09-27,0.5714285714285714,10.571428571428571,0.0,-16.142857142857142,-14.571428571428571,2.2857142857142856,2021-39,Tavastia Proper
2021-10-04,-2.0,7.0,25.857142857142858,-17.857142857142858,-15.571428571428571,3.142857142857143,2021-40,Tavastia Proper
2021-10-11,1.7142857142857142,7.428571428571429,30.0,-17.428571428571427,-18.428571428571427,3.2857142857142856,2021-41,Tavastia Proper
2021-10-18,0.42857142857142855,5.0,15.857142857142858,-17.142857142857142,-25.857142857142858,4.857142857142857,2021-42,Tavastia Proper
2021-10-25,4.0,7.857142857142857,22.571428571428573,-17.714285714285715,-14.571428571428571,3.0,2021-43,Tavastia Proper
2021-11-01,-1.1428571428571428,5.714285714285714,17.285714285714285,-19.428571428571427,-15.857142857142858,3.857142857142857,2021-44,Tavastia Proper
2021-11-08,-0.14285714285714285,5.714285714285714,13.285714285714286,-16.857142857142858,-16.428571428571427,4.0,2021-45,Tavastia Proper
2021-11-15,-1.8571428571428572,5.428571428571429,14.142857142857142,-20.857142857142858,-15.571428571428571,4.428571428571429,2021-46,Tavastia Proper
2021-11-22,-1.2857142857142858,5.285714285714286,5.571428571428571,-22.142857142857142,-17.571428571428573,4.857142857142857,2021-47,Tavastia Proper
2021-11-29,-6.714285714285714,6.142857142857143,4.428571428571429,-25.714285714285715,-28.142857142857142,7.571428571428571,2021-48,Tavastia Proper
2021-12-06,-3.7142857142857144,8.428571428571429,4.428571428571429,-24.285714285714285,-15.0,6.0,2021-49,Tavastia Proper
2021-12-13,4.857142857142857,16.857142857142858,10.571428571428571,-27.0,-15.714285714285714,5.714285714285714,2021-50,Tavastia Proper
2021-12-20,-19.285714285714285,4.142857142857143,3.857142857142857,-30.714285714285715,-45.42857142857143,10.714285714285714,2021-51,Tavastia Proper
2021-12-27,-11.0,11.0,0.0,-31.5,-53.25,14.0,2021-52,Tavastia Proper
2020-12-28,-27.25,-11.5,0.0,-25.75,-34.0,8.5,2020-53,Central Ostrobothnia
2021-01-04,-17.714285714285715,-4.428571428571429,0.0,-16.571428571428573,-23.714285714285715,8.0,2021-1,Central Ostrobothnia
2021-01-11,-17.0,-6.285714285714286,0.0,-15.428571428571429,-11.428571428571429,5.142857142857143,2021-2,Central Ostrobothnia
2021-01-18,-18.285714285714285,-7.428571428571429,0.0,-11.428571428571429,-11.714285714285714,4.428571428571429,2021-3,Central Ostrobothnia
2021-01-25,-15.571428571428571,-4.142857142857143,0.0,-10.428571428571429,-10.0,3.857142857142857,2021-4,Central Ostrobothnia
2021-02-01,-14.428571428571429,-1.8571428571428572,0.0,-11.142857142857142,-10.428571428571429,4.857142857142857,2021-5,Central Ostrobothnia
2021-02-08,-9.714285714285714,1.7142857142857142,0.0,-11.142857142857142,-9.857142857142858,4.285714285714286,2021-6,Central Ostrobothnia
2021-02-15,-14.857142857142858,1.8571428571428572,0.0,-11.142857142857142,-9.142857142857142,4.714285714285714,2021-7,Central Ostrobothnia
2021-02-22,-9.571428571428571,6.428571428571429,0.0,-8.571428571428571,-15.857142857142858,4.857142857142857,2021-8,Central Ostrobothnia
2021-03-01,-11.571428571428571,3.5714285714285716,0.0,-17.142857142857142,-30.142857142857142,6.285714285714286,2021-9,Central Ostrobothnia
2021-03-08,-12.428571428571429,6.714285714285714,0.0,-11.142857142857142,-10.428571428571429,5.0,2021-10,Central Ostrobothnia
2021-03-15,-9.857142857142858,7.571428571428571,0.0,-12.0,-9.714285714285714,3.857142857142857,2021-11,Central Ostrobothnia
2021-03-22,-5.285714285714286,8.714285714285714,0.0,-9.0,-8.857142857142858,3.4285714285714284,2021-12,Central Ostrobothnia
2021-03-29,-8.285714285714286,13.285714285714286,0.0,-11.142857142857142,-30.857142857142858,6.857142857142857,2021-13,Central Ostrobothnia
2021-04-05,0.2857142857142857,9.0,0.0,-8.571428571428571,-8.714285714285714,3.857142857142857,2021-14,Central Ostrobothnia
2021-04-12,8.428571428571429,12.857142857142858,0.0,-5.714285714285714,-5.857142857142857,1.8571428571428572,2021-15,Central Ostrobothnia
2021-04-19,4.714285714285714,12.0,0.0,-10.714285714285714,-4.857142857142857,2.7142857142857144,2021-16,Central Ostrobothnia
2021-04-26,5.428571428571429,14.714285714285714,0.0,-7.857142857142857,-5.142857142857143,2.142857142857143,2021-17,Central Ostrobothnia
2021-05-03,13.0,20.428571428571427,0.0,-5.0,-2.142857142857143,2.0,2021-18,Central Ostrobothnia
2021-05-10,-2.5714285714285716,14.428571428571429,0.0,-8.0,-21.142857142857142,3.5714285714285716,2021-19,Central Ostrobothnia
2021-05-17,-18.285714285714285,2.7142857142857144,0.0,-20.142857142857142,-17.571428571428573,6.428571428571429,2021-20,Central Ostrobothnia
2021-05-24,-4.0,15.285714285714286,0.0,-8.142857142857142,-17.571428571428573,3.857142857142857,2021-21,Central Ostrobothnia
2021-05-31,12.571428571428571,27.285714285714285,0.0,-5.0,-15.428571428571429,1.4285714285714286,2021-22,Central Ostrobothnia
2021-06-07,17.285714285714285,24.571428571428573,0.0,-4.571428571428571,-24.714285714285715,0.7142857142857143,2021-23,Central Ostrobothnia
2021-06-14,18.0,24.142857142857142,0.0,-6.571428571428571,-27.714285714285715,1.1428571428571428,2021-24,Central Ostrobothnia
2021-06-21,15.285714285714286,27.0,0.0,-4.571428571428571,-41.285714285714285,0.7142857142857143,2021-25,Central Ostrobothnia
2021-06-28,34.285714285714285,33.0,0.0,-1.2857142857142858,-33.42857142857143,0.42857142857142855,2021-26,Central Ostrobothnia
2021-07-05,37.0,35.42857142857143,0.0,-0.7142857142857143,-36.714285714285715,0.8571428571428571,2021-27,Central Ostrobothnia
2021-07-12,39.0,33.57142857142857,0.0,-0.7142857142857143,-38.285714285714285,0.8571428571428571,2021-28,Central Ostrobothnia
2021-07-19,42.857142857142854,37.57142857142857,0.0,-3.142857142857143,-38.57142857142857,2.142857142857143,2021-29,Central Ostrobothnia
2021-07-26,30.571428571428573,29.0,0.0,-7.0,-38.285714285714285,2.0,2021-30,Central Ostrobothnia
2021-08-02,29.571428571428573,27.857142857142858,0.0,-2.857142857142857,-31.428571428571427,2.0,2021-31,Central Ostrobothnia
2021-08-09,21.285714285714285,24.0,0.0,-4.714285714285714,-27.285714285714285,1.1428571428571428,2021-32,Central Ostrobothnia
2021-08-16,14.142857142857142,19.0,0.0,-3.4285714285714284,-23.571428571428573,1.7142857142857142,2021-33,Central Ostrobothnia
2021-08-23,19.285714285714285,21.428571428571427,0.0,1.5714285714285714,-18.142857142857142,1.7142857142857142,2021-34,Central Ostrobothnia
2021-08-30,14.857142857142858,18.142857142857142,0.0,-1.1428571428571428,-13.428571428571429,1.4285714285714286,2021-35,Central Ostrobothnia
2021-09-06,7.857142857142857,16.571428571428573,0.0,1.2857142857142858,-12.714285714285714,0.7142857142857143,2021-36,Central Ostrobothnia
2021-09-13,-8.285714285714286,17.0,0.0,-4.714285714285714,-15.142857142857142,0.8571428571428571,2021-37,Central Ostrobothnia
2021-09-20,-7.428571428571429,17.0,0.0,-1.2857142857142858,-15.714285714285714,1.2857142857142858,2021-38,Central Ostrobothnia
2021-09-27,-11.142857142857142,13.142857142857142,0.0,-5.285714285714286,-18.571428571428573,1.1428571428571428,2021-39,Central Ostrobothnia
2021-10-04,-14.0,13.714285714285714,0.0,-7.571428571428571,-19.714285714285715,2.0,2021-40,Central Ostrobothnia
2021-10-11,-17.285714285714285,6.0,0.0,-7.714285714285714,-23.714285714285715,2.5714285714285716,2021-41,Central Ostrobothnia
2021-10-18,-18.428571428571427,4.0,0.0,-7.714285714285714,-32.714285714285715,3.857142857142857,2021-42,Central Ostrobothnia
2021-10-25,-14.857142857142858,7.0,0.0,-7.428571428571429,-19.428571428571427,2.2857142857142856,2021-43,Central Ostrobothnia
2021-11-01,-20.285714285714285,5.142857142857143,0.0,-7.571428571428571,-20.0,2.857142857142857,2021-44,Central Ostrobothnia
2021-11-08,-17.714285714285715,7.428571428571429,0.0,-5.571428571428571,-20.285714285714285,3.4285714285714284,2021-45,Central Ostrobothnia
2021-11-15,-14.571428571428571,5.428571428571429,0.0,-7.857142857142857,-19.714285714285715,2.857142857142857,2021-46,Central Ostrobothnia
2021-11-22,-14.142857142857142,5.428571428571429,0.0,-5.428571428571429,-19.714285714285715,3.2857142857142856,2021-47,Central Ostrobothnia
2021-11-29,-23.714285714285715,7.428571428571429,0.0,-8.285714285714286,-30.0,5.857142857142857,2021-48,Central Ostrobothnia
2021-12-06,-12.0,13.857142857142858,0.0,-7.857142857142857,-17.428571428571427,3.4285714285714284,2021-49,Central Ostrobothnia
2021-12-13,-4.285714285714286,25.142857142857142,0.0,-9.285714285714286,-18.857142857142858,3.5714285714285716,2021-50,Central Ostrobothnia
2021-12-20,-30.571428571428573,11.428571428571429,0.0,-12.428571428571429,-47.42857142857143,8.285714285714286,2021-51,Central Ostrobothnia
2021-12-27,-23.0,17.75,0.0,-10.0,-50.5,12.0,2021-52,Central Ostrobothnia
2020-12-28,-33.25,-20.0,30.25,-46.75,-36.5,11.75,2020-53,Central Finland
2021-01-04,-25.428571428571427,-11.142857142857142,17.428571428571427,-50.0,-27.571428571428573,11.142857142857142,2021-1,Central Finland
2021-01-11,-25.142857142857142,-13.142857142857142,-2.857142857142857,-47.714285714285715,-15.857142857142858,9.285714285714286,2021-2,Central Finland
2021-01-18,-25.0,-12.428571428571429,7.571428571428571,-47.142857142857146,-15.857142857142858,7.714285714285714,2021-3,Central Finland
2021-01-25,-26.428571428571427,-11.285714285714286,14.142857142857142,-44.57142857142857,-16.0,8.285714285714286,2021-4,Central Finland
2021-02-01,-28.714285714285715,-11.571428571428571,7.571428571428571,-47.57142857142857,-20.428571428571427,9.571428571428571,2021-5,Central Finland
2021-02-08,-25.0,-8.0,16.714285714285715,-44.0,-16.714285714285715,8.571428571428571,2021-6,Central Finland
2021-02-15,-25.142857142857142,-7.428571428571429,7.285714285714286,-37.285714285714285,-15.285714285714286,9.0,2021-7,Central Finland
2021-02-22,-19.142857142857142,-2.2857142857142856,35.285714285714285,-33.57142857142857,-21.142857142857142,7.714285714285714,2021-8,Central Finland
2021-03-01,-22.428571428571427,-5.0,32.714285714285715,-38.714285714285715,-35.42857142857143,9.0,2021-9,Central Finland
2021-03-08,-32.0,-3.0,15.0,-43.714285714285715,-18.857142857142858,9.285714285714286,2021-10,Central Finland
2021-03-15,-31.285714285714285,-2.857142857142857,31.428571428571427,-42.42857142857143,-18.571428571428573,8.142857142857142,2021-11,Central Finland
2021-03-22,-29.571428571428573,-0.42857142857142855,36.857142857142854,-43.285714285714285,-18.0,7.714285714285714,2021-12,Central Finland
2021-03-29,-30.285714285714285,2.2857142857142856,64.57142857142857,-33.42857142857143,-35.857142857142854,8.857142857142858,2021-13,Central Finland
2021-04-05,-24.428571428571427,1.5714285714285714,21.285714285714285,-43.285714285714285,-15.285714285714286,7.714285714285714,2021-14,Central Finland
2021-04-12,-16.428571428571427,7.142857142857143,60.57142857142857,-42.0,-12.142857142857142,5.0,2021-15,Central Finland
2021-04-19,-12.857142857142858,5.428571428571429,31.714285714285715,-43.142857142857146,-11.571428571428571,6.142857142857143,2021-16,Central Finland
2021-04-26,-12.714285714285714,6.142857142857143,67.28571428571429,-40.857142857142854,-13.142857142857142,4.571428571428571,2021-17,Central Finland
2021-05-03,-7.714285714285714,9.0,57.0,-37.57142857142857,-7.571428571428571,4.285714285714286,2021-18,Central Finland
2021-05-10,-1.5714285714285714,17.285714285714285,178.85714285714286,-23.142857142857142,-21.714285714285715,2.142857142857143,2021-19,Central Finland
2021-05-17,-7.142857142857143,10.428571428571429,93.71428571428571,-34.0,-8.142857142857142,3.142857142857143,2021-20,Central Finland
2021-05-24,-1.0,14.571428571428571,139.57142857142858,-27.285714285714285,-6.428571428571429,1.8571428571428572,2021-21,Central Finland
2021-05-31,8.142857142857142,22.285714285714285,217.57142857142858,-18.428571428571427,-2.0,-0.2857142857142857,2021-22,Central Finland
2021-06-07,10.0,18.285714285714285,204.57142857142858,-10.714285714285714,-24.0,1.1428571428571428,2021-23,Central Finland
2021-06-14,11.857142857142858,20.428571428571427,232.14285714285714,-8.142857142857142,-25.714285714285715,0.0,2021-24,Central Finland
2021-06-21,2.857142857142857,21.857142857142858,165.28571428571428,0.42857142857142855,-40.714285714285715,-1.1428571428571428,2021-25,Central Finland
2021-06-28,18.428571428571427,23.285714285714285,232.14285714285714,3.857142857142857,-31.571428571428573,-0.5714285714285714,2021-26,Central Finland
2021-07-05,20.857142857142858,25.285714285714285,201.57142857142858,9.285714285714286,-34.857142857142854,-0.14285714285714285,2021-27,Central Finland
